test_batch_id,length,anomaly_ratio,num_anomalies,anomaly_avg_length,min_anomalous_dims,max_anomalous_dims
synthetic_batch_78.out,7317.0,0.08664753314199809,11.0,57.63636363636363,1.0,2.0
synthetic_batch_692.out,6549.0,0.09070087036188731,11.0,54.0,1.0,3.0
synthetic_batch_202.out,6636.0,0.11075949367088607,11.0,66.81818181818181,1.0,3.0
synthetic_batch_408.out,7774.0,0.06637509647543093,12.0,43.0,1.0,2.0
synthetic_batch_1281.out,7806.0,0.03868818857289265,11.0,27.454545454545453,1.0,3.0
synthetic_batch_343.out,6243.0,0.12061508889956751,8.0,94.125,1.0,4.0
synthetic_batch_499.out,7569.0,0.1239265424758885,10.0,93.8,1.0,3.0
synthetic_batch_1107.out,7438.0,0.06749126109169132,11.0,45.63636363636363,1.0,3.0
synthetic_batch_590.out,6390.0,0.11455399061032864,9.0,81.33333333333333,1.0,2.0
synthetic_batch_997.out,7021.0,0.12605042016806722,8.0,110.625,1.0,3.0
synthetic_batch_129.out,7660.0,0.10639686684073107,11.0,74.0909090909091,1.0,3.0
synthetic_batch_615.out,7960.0,0.028015075376884423,11.0,20.272727272727273,1.0,3.0
synthetic_batch_1320.out,6939.0,0.0771004467502522,6.0,89.16666666666667,1.0,1.0
synthetic_batch_390.out,5524.0,0.0896089790007241,5.0,99.0,1.0,6.0
synthetic_batch_925.out,6215.0,0.16379726468222044,11.0,92.54545454545455,1.0,3.0
synthetic_batch_286.out,5627.0,0.1332859427759019,6.0,125.0,1.0,1.0
synthetic_batch_525.out,6291.0,0.04260054045461771,12.0,22.333333333333332,1.0,3.0
synthetic_batch_215.out,6076.0,0.119486504279131,9.0,80.66666666666667,1.0,4.0
synthetic_batch_189.out,5317.0,0.1350385555764529,9.0,79.77777777777777,1.0,5.0
synthetic_batch_10.out,7135.0,0.06180798878766643,11.0,40.09090909090909,1.0,5.0
synthetic_batch_538.out,5089.0,0.1593633326783258,8.0,101.375,1.0,2.0
synthetic_batch_1099.out,5502.0,0.057433660487095604,11.0,28.727272727272727,1.0,3.0
synthetic_batch_1290.out,6287.0,0.0033402258628916813,3.0,7.0,1.0,1.0
synthetic_batch_544.out,5616.0,0.12873931623931623,11.0,65.72727272727273,1.0,3.0
synthetic_batch_909.out,7713.0,0.07856865033061065,10.0,60.6,1.0,4.0
synthetic_batch_621.out,6416.0,0.05455112219451372,11.0,31.818181818181817,1.0,4.0
synthetic_batch_6.out,5466.0,0.038602268569337725,6.0,35.166666666666664,1.0,1.0
synthetic_batch_1312.out,6571.0,0.05813422614518338,11.0,34.72727272727273,1.0,3.0
synthetic_batch_131.out,7690.0,0.03810143042912874,3.0,97.66666666666667,1.0,3.0
synthetic_batch_993.out,5117.0,0.08051592730115302,11.0,37.45454545454545,1.0,2.0
synthetic_batch_327.out,5562.0,0.05591513843941028,9.0,34.55555555555556,1.0,3.0
synthetic_batch_1040.out,6191.0,0.11290583104506542,11.0,63.54545454545455,1.0,3.0
synthetic_batch_0.out,5860.0,0.0046075085324232086,6.0,4.5,1.0,1.0
synthetic_batch_1267.out,6920.0,0.04682080924855491,9.0,36.0,1.0,3.0
synthetic_batch_1091.out,6888.0,0.10961091753774681,10.0,75.5,1.0,4.0
synthetic_batch_795.out,6077.0,0.11584663485272338,12.0,58.666666666666664,1.0,3.0
synthetic_batch_69.out,6500.0,0.10015384615384615,10.0,65.1,1.0,4.0
synthetic_batch_1388.out,7681.0,0.02265330035151673,11.0,15.818181818181818,1.0,3.0
synthetic_batch_951.out,7795.0,0.06670942912123155,9.0,57.77777777777778,1.0,3.0
synthetic_batch_964.out,6460.0,0.061764705882352944,9.0,44.333333333333336,1.0,5.0
synthetic_batch_1373.out,5341.0,0.18592023965549523,9.0,110.33333333333333,1.0,3.0
synthetic_batch_281.out,6154.0,0.1306467338316542,11.0,73.0909090909091,1.0,3.0
synthetic_batch_182.out,5972.0,0.07300736771600803,11.0,39.63636363636363,1.0,3.0
synthetic_batch_817.out,7906.0,0.08436630407285606,9.0,74.11111111111111,1.0,3.0
synthetic_batch_1225.out,6002.0,0.09780073308897035,12.0,48.916666666666664,1.0,3.0
synthetic_batch_161.out,7625.0,0.02281967213114754,6.0,29.0,1.0,1.0
synthetic_batch_1340.out,5592.0,0.07349785407725322,9.0,45.666666666666664,1.0,3.0
synthetic_batch_1342.out,7679.0,0.12866258627425445,12.0,82.33333333333333,1.0,3.0
synthetic_batch_540.out,7652.0,0.12846314688970203,12.0,81.91666666666667,1.0,3.0
synthetic_batch_1080.out,5600.0,0.16089285714285714,10.0,90.1,1.0,3.0
synthetic_batch_221.out,7294.0,0.12654236358650947,11.0,83.9090909090909,1.0,3.0
synthetic_batch_967.out,6733.0,0.05361651566909253,3.0,120.33333333333333,1.0,1.0
synthetic_batch_1007.out,6668.0,0.16841631673665267,10.0,112.3,1.0,3.0
synthetic_batch_1096.out,7712.0,0.07780082987551867,6.0,100.0,1.0,1.0
synthetic_batch_1369.out,6700.0,0.0491044776119403,11.0,29.90909090909091,1.0,4.0
synthetic_batch_337.out,5452.0,0.07960381511371974,12.0,36.166666666666664,1.0,3.0
synthetic_batch_448.out,6081.0,0.08666337773392534,12.0,43.916666666666664,1.0,3.0
synthetic_batch_267.out,7393.0,0.13823887461111864,12.0,85.16666666666667,1.0,3.0
synthetic_batch_1216.out,5024.0,0.0073646496815286625,6.0,6.166666666666667,1.0,1.0
synthetic_batch_1288.out,7808.0,0.014216188524590164,12.0,9.25,1.0,3.0
synthetic_batch_1067.out,6372.0,0.028091650973006907,12.0,14.916666666666666,1.0,3.0
synthetic_batch_830.out,5796.0,0.18357487922705315,12.0,88.66666666666667,1.0,3.0
synthetic_batch_823.out,5165.0,0.042787996127783154,3.0,73.66666666666667,1.0,2.0
synthetic_batch_424.out,7311.0,0.03255368622623444,12.0,19.833333333333332,1.0,3.0
synthetic_batch_198.out,6520.0,0.17131901840490799,9.0,124.11111111111111,1.0,3.0
synthetic_batch_319.out,5459.0,0.07858582157904379,10.0,42.9,1.0,4.0
synthetic_batch_421.out,6077.0,0.07256870166200428,9.0,49.0,1.0,6.0
synthetic_batch_1361.out,5074.0,0.17087110760741034,11.0,78.81818181818181,1.0,3.0
synthetic_batch_318.out,7735.0,0.0014221073044602456,3.0,3.6666666666666665,1.0,1.0
synthetic_batch_928.out,7075.0,0.053568904593639576,12.0,31.583333333333332,1.0,3.0
synthetic_batch_1092.out,6046.0,0.04813099569963612,12.0,24.25,1.0,3.0
synthetic_batch_501.out,7849.0,0.05325519174417123,12.0,34.833333333333336,1.0,3.0
synthetic_batch_450.out,6369.0,0.09373528026377767,11.0,54.27272727272727,1.0,3.0
synthetic_batch_71.out,7449.0,0.06859981205530943,11.0,46.45454545454545,1.0,4.0
synthetic_batch_480.out,6092.0,0.043992120814182537,12.0,22.333333333333332,1.0,3.0
synthetic_batch_601.out,6065.0,0.061665292662819456,11.0,34.0,1.0,3.0
synthetic_batch_111.out,6796.0,0.031783402001177165,3.0,72.0,1.0,3.0
synthetic_batch_893.out,6280.0,0.050955414012738856,9.0,35.55555555555556,1.0,2.0
synthetic_batch_965.out,7709.0,0.0356725904786613,11.0,25.0,1.0,5.0
synthetic_batch_233.out,7191.0,0.061882909192045615,10.0,44.5,1.0,3.0
synthetic_batch_616.out,6542.0,0.07566493427086518,11.0,45.0,1.0,3.0
synthetic_batch_820.out,7017.0,0.003847798204360838,6.0,4.5,1.0,1.0
synthetic_batch_718.out,6224.0,0.022332904884318765,9.0,15.444444444444445,1.0,3.0
synthetic_batch_379.out,6409.0,0.003900764549851771,3.0,8.333333333333334,1.0,1.0
synthetic_batch_162.out,7729.0,0.033380773709406134,12.0,21.5,1.0,2.0
synthetic_batch_875.out,6968.0,0.12342135476463835,10.0,86.0,1.0,4.0
synthetic_batch_1108.out,6202.0,0.06788132860367624,11.0,38.27272727272727,1.0,6.0
synthetic_batch_987.out,5467.0,0.08670203036400219,11.0,43.09090909090909,1.0,6.0
synthetic_batch_504.out,6631.0,0.032574272357110544,11.0,19.636363636363637,1.0,3.0
synthetic_batch_12.out,5130.0,0.11988304093567251,11.0,55.90909090909091,1.0,3.0
synthetic_batch_995.out,6629.0,0.12083270478201841,9.0,89.0,1.0,3.0
synthetic_batch_266.out,7191.0,0.04310944235850368,11.0,28.181818181818183,1.0,3.0
synthetic_batch_321.out,5469.0,0.07880782592795758,4.0,107.75,1.0,2.0
synthetic_batch_333.out,7331.0,0.05715454917473742,12.0,34.916666666666664,1.0,3.0
synthetic_batch_308.out,5397.0,0.1217342968315731,8.0,82.125,1.0,5.0
synthetic_batch_961.out,5876.0,0.03505786249149081,11.0,18.727272727272727,1.0,3.0
synthetic_batch_575.out,5728.0,0.031424581005586594,3.0,60.0,1.0,2.0
synthetic_batch_1177.out,6013.0,0.012140362547813071,3.0,24.333333333333332,1.0,1.0
synthetic_batch_436.out,7983.0,0.10935738444193913,11.0,79.36363636363636,1.0,3.0
synthetic_batch_19.out,6215.0,0.004666130329847144,6.0,4.833333333333333,1.0,1.0
synthetic_batch_446.out,5830.0,0.023499142367066895,12.0,11.416666666666666,1.0,3.0
synthetic_batch_272.out,7944.0,0.032603222557905334,9.0,28.77777777777778,1.0,2.0
synthetic_batch_1256.out,5768.0,0.12812066574202496,12.0,61.583333333333336,1.0,2.0
synthetic_batch_767.out,7818.0,0.0422102839600921,10.0,33.0,1.0,6.0
synthetic_batch_674.out,7105.0,0.10260380014074595,12.0,60.75,1.0,2.0
synthetic_batch_952.out,7642.0,0.1398848468987176,11.0,97.18181818181819,1.0,3.0
synthetic_batch_602.out,6209.0,0.1198260589466903,11.0,67.63636363636364,1.0,3.0
synthetic_batch_1087.out,6318.0,0.02105096549540994,3.0,44.333333333333336,1.0,1.0
synthetic_batch_671.out,5933.0,0.005056463846283499,6.0,5.0,1.0,1.0
synthetic_batch_911.out,7746.0,0.07449005938548929,12.0,48.083333333333336,1.0,2.0
synthetic_batch_1098.out,6248.0,0.1333226632522407,10.0,83.3,1.0,3.0
synthetic_batch_224.out,5122.0,0.005857087075361187,6.0,5.0,1.0,1.0
synthetic_batch_941.out,5066.0,0.09751283063560995,6.0,82.33333333333333,1.0,1.0
synthetic_batch_474.out,7294.0,0.03180696462846175,6.0,38.666666666666664,1.0,1.0
synthetic_batch_800.out,7448.0,0.04981203007518797,12.0,30.916666666666668,1.0,3.0
synthetic_batch_359.out,5190.0,0.10809248554913295,11.0,51.0,1.0,2.0
synthetic_batch_761.out,5517.0,0.06634040239260468,12.0,30.5,1.0,2.0
synthetic_batch_1357.out,5441.0,0.06708325675427311,11.0,33.18181818181818,1.0,2.0
synthetic_batch_730.out,5255.0,0.09952426260704092,12.0,43.583333333333336,1.0,3.0
synthetic_batch_625.out,6217.0,0.04310760817114364,11.0,24.363636363636363,1.0,3.0
synthetic_batch_763.out,7000.0,0.062285714285714285,11.0,39.63636363636363,1.0,2.0
synthetic_batch_262.out,6438.0,0.03976390183286735,9.0,28.444444444444443,1.0,3.0
synthetic_batch_1181.out,6792.0,0.06566548881036513,12.0,37.166666666666664,1.0,2.0
synthetic_batch_1132.out,6141.0,0.05829669434945449,3.0,119.33333333333333,1.0,1.0
synthetic_batch_295.out,5098.0,0.05884660651235779,3.0,100.0,1.0,1.0
synthetic_batch_124.out,7731.0,0.04992885784503945,12.0,32.166666666666664,1.0,3.0
synthetic_batch_1148.out,6955.0,0.07419122933141625,9.0,57.333333333333336,1.0,3.0
synthetic_batch_403.out,7518.0,0.048151104017025805,12.0,30.166666666666668,1.0,3.0
synthetic_batch_296.out,7200.0,0.06888888888888889,8.0,62.0,1.0,3.0
synthetic_batch_1095.out,5992.0,0.12967289719626168,9.0,86.33333333333333,1.0,4.0
synthetic_batch_1308.out,5774.0,0.05784551437478351,11.0,30.363636363636363,1.0,4.0
synthetic_batch_134.out,7814.0,0.07768108523163553,12.0,50.583333333333336,1.0,3.0
synthetic_batch_328.out,7485.0,0.005744822979291917,6.0,7.166666666666667,1.0,1.0
synthetic_batch_1138.out,7263.0,0.07118270687043922,12.0,43.083333333333336,1.0,3.0
synthetic_batch_1296.out,5451.0,0.006053935057787562,6.0,5.5,1.0,1.0
synthetic_batch_239.out,5659.0,0.06838664074924898,10.0,38.7,1.0,4.0
synthetic_batch_594.out,7995.0,0.059036898061288305,12.0,39.333333333333336,1.0,3.0
synthetic_batch_918.out,7797.0,0.09259971784019495,6.0,120.33333333333333,1.0,1.0
synthetic_batch_473.out,7908.0,0.07448153768335862,12.0,49.083333333333336,1.0,2.0
synthetic_batch_169.out,6363.0,0.10733930535910734,10.0,68.3,1.0,3.0
synthetic_batch_777.out,5684.0,0.09623504574243491,10.0,54.7,1.0,3.0
synthetic_batch_22.out,6184.0,0.11351875808538163,10.0,70.2,1.0,2.0
synthetic_batch_794.out,6984.0,0.09407216494845361,11.0,59.72727272727273,1.0,3.0
synthetic_batch_324.out,6693.0,0.07261317794710892,12.0,40.5,1.0,3.0
synthetic_batch_1165.out,7188.0,0.11185308848080133,9.0,89.33333333333333,1.0,3.0
synthetic_batch_73.out,6579.0,0.11840705274357805,11.0,70.81818181818181,1.0,3.0
synthetic_batch_347.out,7565.0,0.03886318572372769,12.0,24.5,1.0,3.0
synthetic_batch_1362.out,7885.0,0.12314521242866201,12.0,80.91666666666667,1.0,3.0
synthetic_batch_299.out,6919.0,0.03786674374909669,10.0,26.2,1.0,5.0
synthetic_batch_758.out,5384.0,0.0848811292719168,11.0,41.54545454545455,1.0,3.0
synthetic_batch_363.out,7006.0,0.1081929774479018,12.0,63.166666666666664,1.0,3.0
synthetic_batch_1375.out,5645.0,0.07705934455270151,11.0,39.54545454545455,1.0,3.0
synthetic_batch_38.out,6899.0,0.07044499202783013,4.0,121.5,1.0,1.0
synthetic_batch_207.out,5641.0,0.14341428824676475,10.0,80.9,1.0,3.0
synthetic_batch_571.out,6296.0,0.044472681067344345,3.0,93.33333333333333,1.0,3.0
synthetic_batch_1110.out,6471.0,0.056869108329469946,12.0,30.666666666666668,1.0,3.0
synthetic_batch_1360.out,5804.0,0.05875258442453481,12.0,28.416666666666668,1.0,3.0
synthetic_batch_516.out,5851.0,0.06699709451375833,11.0,35.63636363636363,1.0,5.0
synthetic_batch_485.out,5452.0,0.03943506969919296,9.0,23.88888888888889,1.0,5.0
synthetic_batch_1124.out,6277.0,0.004142106101640911,6.0,4.333333333333333,1.0,1.0
synthetic_batch_1183.out,6636.0,0.15114526823387583,12.0,83.58333333333333,1.0,3.0
synthetic_batch_456.out,6931.0,0.04746789785023806,12.0,27.416666666666668,1.0,3.0
synthetic_batch_1100.out,6997.0,0.0360154351865085,6.0,42.0,1.0,1.0
synthetic_batch_394.out,5035.0,0.07209533267130089,12.0,30.25,1.0,3.0
synthetic_batch_708.out,7723.0,0.0055677845396866505,6.0,7.166666666666667,1.0,1.0
synthetic_batch_1003.out,7762.0,0.08000515331100232,11.0,56.45454545454545,1.0,4.0
synthetic_batch_556.out,7786.0,0.025815566401232982,12.0,16.75,1.0,3.0
synthetic_batch_96.out,5064.0,0.05627962085308057,5.0,57.0,1.0,2.0
synthetic_batch_1055.out,5235.0,0.08615090735434575,6.0,75.16666666666667,1.0,1.0
synthetic_batch_521.out,6568.0,0.004263093788063338,6.0,4.666666666666667,1.0,1.0
synthetic_batch_1188.out,6854.0,0.0013131018383425736,3.0,3.0,1.0,2.0
synthetic_batch_360.out,7300.0,0.038493150684931504,12.0,23.416666666666668,1.0,3.0
synthetic_batch_598.out,7616.0,0.10779936974789917,11.0,74.63636363636364,1.0,3.0
synthetic_batch_1024.out,6828.0,0.0525776215582894,10.0,35.9,1.0,3.0
synthetic_batch_1334.out,7987.0,0.05346187554776512,12.0,35.583333333333336,1.0,3.0
synthetic_batch_989.out,5074.0,0.06484036263303114,12.0,27.416666666666668,1.0,3.0
synthetic_batch_235.out,6147.0,0.0714169513583862,10.0,43.9,1.0,5.0
synthetic_batch_976.out,6160.0,0.02987012987012987,5.0,36.8,1.0,1.0
synthetic_batch_320.out,5954.0,0.08296943231441048,11.0,44.90909090909091,1.0,3.0
synthetic_batch_438.out,5268.0,0.022779043280182234,12.0,10.0,1.0,2.0
synthetic_batch_639.out,6155.0,0.11372867587327376,8.0,87.5,1.0,5.0
synthetic_batch_1086.out,6863.0,0.002477050852396911,3.0,5.666666666666667,1.0,1.0
synthetic_batch_728.out,6617.0,0.005289406075260692,6.0,5.833333333333333,1.0,1.0
synthetic_batch_699.out,7783.0,0.09636386997301812,12.0,62.5,1.0,3.0
synthetic_batch_1215.out,5663.0,0.031078933427511918,3.0,58.666666666666664,1.0,3.0
synthetic_batch_517.out,6687.0,0.0873336324211156,12.0,48.666666666666664,1.0,3.0
synthetic_batch_1229.out,6492.0,0.09149722735674677,11.0,54.0,1.0,3.0
synthetic_batch_1046.out,7832.0,0.02477017364657814,12.0,16.166666666666668,1.0,3.0
synthetic_batch_752.out,7842.0,0.07319561336393778,9.0,63.77777777777778,1.0,5.0
synthetic_batch_945.out,7158.0,0.07795473595976529,9.0,62.0,1.0,3.0
synthetic_batch_1211.out,5875.0,0.09685106382978724,8.0,71.125,1.0,4.0
synthetic_batch_80.out,5455.0,0.05591200733272227,11.0,27.727272727272727,1.0,5.0
synthetic_batch_246.out,5146.0,0.10785075787019044,12.0,46.25,1.0,3.0
synthetic_batch_33.out,5975.0,0.10761506276150627,12.0,53.583333333333336,1.0,3.0
synthetic_batch_677.out,7220.0,0.002631578947368421,6.0,3.1666666666666665,1.0,1.0
synthetic_batch_139.out,5206.0,0.1348444102958125,10.0,70.2,1.0,3.0
synthetic_batch_336.out,6504.0,0.15882533825338255,12.0,86.08333333333333,1.0,3.0
synthetic_batch_1178.out,5050.0,0.1495049504950495,10.0,75.5,1.0,3.0
synthetic_batch_136.out,5870.0,0.13407155025553663,12.0,65.58333333333333,1.0,3.0
synthetic_batch_386.out,6890.0,0.1328011611030479,11.0,83.18181818181819,1.0,3.0
synthetic_batch_1355.out,7051.0,0.04127074173876046,12.0,24.25,1.0,3.0
synthetic_batch_1358.out,7076.0,0.08295647258338044,6.0,97.83333333333333,1.0,1.0
synthetic_batch_1298.out,5164.0,0.07591014717273431,10.0,39.2,1.0,4.0
synthetic_batch_1301.out,5909.0,0.05313927906583178,10.0,31.4,1.0,2.0
synthetic_batch_253.out,6663.0,0.06363499924958728,12.0,35.333333333333336,1.0,3.0
synthetic_batch_548.out,5412.0,0.21674057649667405,10.0,117.3,1.0,4.0
synthetic_batch_793.out,5267.0,0.03607366622365673,9.0,21.11111111111111,1.0,3.0
synthetic_batch_934.out,7133.0,0.002944062806673209,3.0,7.0,1.0,2.0
synthetic_batch_1282.out,6858.0,0.03062117235345582,11.0,19.09090909090909,1.0,3.0
synthetic_batch_848.out,7142.0,0.002800336040324839,3.0,6.666666666666667,1.0,3.0
synthetic_batch_302.out,7869.0,0.0683695514042445,8.0,67.25,1.0,3.0
synthetic_batch_355.out,5606.0,0.11826614341776667,9.0,73.66666666666667,1.0,3.0
synthetic_batch_973.out,7397.0,0.12261727727457077,11.0,82.45454545454545,1.0,2.0
synthetic_batch_717.out,7549.0,0.05802092992449331,12.0,36.5,1.0,3.0
synthetic_batch_1137.out,6900.0,0.13405797101449277,10.0,92.5,1.0,3.0
synthetic_batch_1303.out,5822.0,0.005839917554105119,6.0,5.666666666666667,1.0,1.0
synthetic_batch_1184.out,6645.0,0.0436418359668924,3.0,96.66666666666667,1.0,1.0
synthetic_batch_567.out,7264.0,0.08039647577092511,6.0,97.33333333333333,1.0,1.0
synthetic_batch_1185.out,7467.0,0.03629302263291817,11.0,24.636363636363637,1.0,4.0
synthetic_batch_868.out,6428.0,0.051960174237710016,7.0,47.714285714285715,1.0,5.0
synthetic_batch_630.out,6519.0,0.1152017180549164,12.0,62.583333333333336,1.0,2.0
synthetic_batch_1366.out,5040.0,0.09087301587301587,12.0,38.166666666666664,1.0,3.0
synthetic_batch_573.out,5595.0,0.002680965147453083,6.0,2.5,1.0,1.0
synthetic_batch_723.out,7799.0,0.005128862674701885,6.0,6.666666666666667,1.0,1.0
synthetic_batch_146.out,5563.0,0.12097788962789861,9.0,74.77777777777777,1.0,4.0
synthetic_batch_1039.out,7060.0,0.06303116147308782,12.0,37.083333333333336,1.0,3.0
synthetic_batch_494.out,6312.0,0.028833967046894803,11.0,16.545454545454547,1.0,3.0
synthetic_batch_1247.out,5951.0,0.0021845068055788945,3.0,4.333333333333333,1.0,1.0
synthetic_batch_568.out,7914.0,0.07177154409906494,6.0,94.66666666666667,1.0,1.0
synthetic_batch_1248.out,5722.0,0.0031457532331352674,3.0,6.0,1.0,1.0
synthetic_batch_156.out,6059.0,0.1465588380920944,12.0,74.0,1.0,2.0
synthetic_batch_1186.out,6205.0,0.06398066075745366,11.0,36.09090909090909,1.0,2.0
synthetic_batch_1269.out,5054.0,0.09141274238227147,8.0,57.75,1.0,4.0
synthetic_batch_715.out,5739.0,0.05802404600104548,6.0,55.5,1.0,1.0
synthetic_batch_341.out,6215.0,0.09219629927594529,10.0,57.3,1.0,3.0
synthetic_batch_588.out,7782.0,0.07465947057311745,12.0,48.416666666666664,1.0,3.0
synthetic_batch_1192.out,6934.0,0.13253533314104413,11.0,83.54545454545455,1.0,4.0
synthetic_batch_779.out,6469.0,0.09290462204359252,10.0,60.1,1.0,3.0
synthetic_batch_372.out,6895.0,0.15039883973894125,10.0,103.7,1.0,2.0
synthetic_batch_1268.out,7972.0,0.12004515805318615,11.0,87.0,1.0,5.0
synthetic_batch_535.out,7082.0,0.09093476419090653,7.0,92.0,1.0,5.0
synthetic_batch_865.out,5603.0,0.08548991611636624,6.0,79.83333333333333,1.0,1.0
synthetic_batch_518.out,6931.0,0.02106478141682297,12.0,12.166666666666666,1.0,2.0
synthetic_batch_1037.out,7219.0,0.02659648150713395,12.0,16.0,1.0,3.0
synthetic_batch_629.out,7386.0,0.08773354995938261,11.0,58.90909090909091,1.0,3.0
synthetic_batch_620.out,7217.0,0.07731744492171262,8.0,69.75,1.0,3.0
synthetic_batch_21.out,7324.0,0.052703440742763515,10.0,38.6,1.0,4.0
synthetic_batch_843.out,5042.0,0.003966679888932963,3.0,6.666666666666667,1.0,1.0
synthetic_batch_1337.out,7901.0,0.030629034299455765,5.0,48.4,1.0,1.0
synthetic_batch_897.out,6276.0,0.08126195028680688,12.0,42.5,1.0,3.0
synthetic_batch_66.out,6021.0,0.0931738913801694,9.0,62.333333333333336,1.0,3.0
synthetic_batch_1265.out,5946.0,0.05196770938446014,11.0,28.09090909090909,1.0,3.0
synthetic_batch_37.out,5562.0,0.005573534699748292,6.0,5.166666666666667,1.0,1.0
synthetic_batch_701.out,5967.0,0.08111278699513993,4.0,121.0,1.0,2.0
synthetic_batch_112.out,7278.0,0.05647155812036274,12.0,34.25,1.0,3.0
synthetic_batch_118.out,7977.0,0.08298859220258242,8.0,82.75,1.0,6.0
synthetic_batch_1154.out,6865.0,0.07705753823743627,5.0,105.8,1.0,1.0
synthetic_batch_902.out,5055.0,0.10009891196834816,10.0,50.6,1.0,3.0
synthetic_batch_17.out,7853.0,0.11396918375143257,11.0,81.36363636363636,1.0,3.0
synthetic_batch_1002.out,5846.0,0.09972630858706807,10.0,58.3,1.0,5.0
synthetic_batch_315.out,6218.0,0.048407848182695404,3.0,100.33333333333333,1.0,2.0
synthetic_batch_1264.out,6701.0,0.07178033129383674,6.0,80.16666666666667,1.0,1.0
synthetic_batch_313.out,6415.0,0.07529228371005456,11.0,43.90909090909091,1.0,3.0
synthetic_batch_340.out,5546.0,0.03840605842048323,12.0,17.75,1.0,3.0
synthetic_batch_27.out,7904.0,0.10741396761133604,9.0,94.33333333333333,1.0,2.0
synthetic_batch_1327.out,7308.0,0.12876299945265463,11.0,85.54545454545455,1.0,3.0
synthetic_batch_397.out,7368.0,0.03528773072747014,10.0,26.0,1.0,4.0
synthetic_batch_1275.out,7134.0,0.10513036164844407,10.0,75.0,1.0,3.0
synthetic_batch_460.out,5633.0,0.18480383454642285,11.0,94.63636363636364,1.0,3.0
synthetic_batch_249.out,6843.0,0.029811486190267425,12.0,17.0,1.0,3.0
synthetic_batch_214.out,6153.0,0.10905249471802372,11.0,61.0,1.0,3.0
synthetic_batch_465.out,5559.0,0.0757330455117827,11.0,38.27272727272727,1.0,4.0
synthetic_batch_79.out,5815.0,0.03456577815993121,12.0,16.75,1.0,3.0
synthetic_batch_1346.out,7768.0,0.052008238928939236,11.0,36.72727272727273,1.0,3.0
synthetic_batch_323.out,7797.0,0.0804155444401693,11.0,57.0,1.0,3.0
synthetic_batch_490.out,7479.0,0.052012301109774034,12.0,32.416666666666664,1.0,3.0
synthetic_batch_566.out,7326.0,0.09636909636909637,11.0,64.18181818181819,1.0,3.0
synthetic_batch_812.out,7853.0,0.04698841207181969,9.0,41.0,1.0,3.0
synthetic_batch_852.out,5359.0,0.0026124276917335325,3.0,4.666666666666667,1.0,2.0
synthetic_batch_1180.out,6430.0,0.1370139968895801,10.0,88.1,1.0,3.0
synthetic_batch_876.out,6101.0,0.12161940665464678,11.0,67.45454545454545,1.0,2.0
synthetic_batch_1190.out,7418.0,0.1400647074683203,10.0,103.9,1.0,2.0
synthetic_batch_334.out,7926.0,0.001514004542013626,3.0,4.0,1.0,2.0
synthetic_batch_167.out,6051.0,0.09733928276317964,11.0,53.54545454545455,1.0,2.0
synthetic_batch_1187.out,7872.0,0.08485772357723577,10.0,66.8,1.0,4.0
synthetic_batch_42.out,5646.0,0.024619199433227063,3.0,46.333333333333336,1.0,2.0
synthetic_batch_1144.out,5129.0,0.08578670306102554,11.0,40.0,1.0,3.0
synthetic_batch_1213.out,6202.0,0.14882296033537568,10.0,92.3,1.0,3.0
synthetic_batch_673.out,5133.0,0.08961620884473018,10.0,46.0,1.0,3.0
synthetic_batch_1204.out,5385.0,0.1552460538532962,11.0,76.0,1.0,3.0
synthetic_batch_923.out,7786.0,0.015412278448497303,11.0,10.909090909090908,1.0,3.0
synthetic_batch_1329.out,5933.0,0.0830945558739255,8.0,61.625,1.0,3.0
synthetic_batch_393.out,7950.0,0.02729559748427673,11.0,19.727272727272727,1.0,3.0
synthetic_batch_285.out,6696.0,0.036738351254480286,11.0,22.363636363636363,1.0,4.0
synthetic_batch_153.out,7796.0,0.06285274499743458,9.0,54.44444444444444,1.0,4.0
synthetic_batch_1304.out,5943.0,0.04677772168938247,3.0,92.66666666666667,1.0,1.0
synthetic_batch_1335.out,6890.0,0.045283018867924525,3.0,104.0,1.0,2.0
synthetic_batch_1325.out,5395.0,0.08730305838739574,12.0,39.25,1.0,3.0
synthetic_batch_837.out,5068.0,0.16022099447513813,10.0,81.2,1.0,3.0
synthetic_batch_49.out,7363.0,0.020100502512562814,12.0,12.333333333333334,1.0,3.0
synthetic_batch_433.out,5046.0,0.06361474435196195,12.0,26.75,1.0,2.0
synthetic_batch_57.out,7139.0,0.08292477938086566,10.0,59.2,1.0,3.0
synthetic_batch_684.out,7811.0,0.004480860325182435,6.0,5.833333333333333,1.0,1.0
synthetic_batch_749.out,5062.0,0.03516396681153694,9.0,19.77777777777778,1.0,2.0
synthetic_batch_492.out,5550.0,0.07477477477477477,10.0,41.5,1.0,4.0
synthetic_batch_519.out,7737.0,0.0956443065787773,10.0,74.0,1.0,3.0
synthetic_batch_603.out,7982.0,0.06702580806815335,5.0,107.0,1.0,2.0
synthetic_batch_736.out,7871.0,0.11840935078134926,12.0,77.66666666666667,1.0,3.0
synthetic_batch_834.out,6353.0,0.007083267747520857,6.0,7.5,1.0,1.0
synthetic_batch_641.out,6810.0,0.04390602055800294,12.0,24.916666666666668,1.0,3.0
synthetic_batch_1381.out,7040.0,0.062073863636363635,9.0,48.55555555555556,1.0,3.0
